 
30.252323, -97.739426, 5908 
30.252283, -97.739357, 6036 
30.252247, -97.739296, 6364 
30.252209, -97.739227, 6625 
30.252171, -97.739166, 6716 
30.252136, -97.739090, 6828 
30.252125, -97.739006, 6814 
30.252113, -97.738922, 6864 
30.252092, -97.738831, 7062 
30.252069, -97.738747, 7116 
30.252043, -97.738663, 7125 
30.251997, -97.738594, 7290 
30.251965, -97.738548, 7226 
30.251989, -97.738503, 7311 
30.252043, -97.738441, 7251 
30.252090, -97.738388, 6728 
30.252144, -97.738335, 6022 
30.252201, -97.738281, 5797 
30.252230, -97.738205, 5563 
30.252239, -97.738129, 5252 
30.252243, -97.738045, 5310 
30.252241, -97.737968, 5118 
30.252289, -97.737915, 4766 
30.252344, -97.737862, 4305 
30.252398, -97.737793, 3605 
30.252441, -97.737732, 2750 
30.252485, -97.737671, 604 
30.252464, -97.737656, 651 
30.252462, -97.737579, 305 
30.252476, -97.737541, 39195 
30.252478, -97.737518, 26646
